Nro de factura,Fecha de factura,ID Cliente,Pais,Cantidad,Monto,Mes,Año
570517,2021-10-11 10:41:00,13971.0,United Kingdom,278,"371,66",10,2021
554303,2021-05-23 14:52:00,12757.0,Portugal,-1,"-15,00",5,2021
580913,2021-12-06 13:41:00,17857.0,United Kingdom,-120,"-43,20",12,2021
572533,2021-10-24 16:06:00,,United Kingdom,-1,"0,00",10,2021
556956,2021-06-16 09:04:00,13694.0,United Kingdom,632,"1084,24",6,2021
581124,2021-12-07 12:38:00,13109.0,United Kingdom,-4,"-11,80",12,2021
576214,2021-11-14 12:49:00,15863.0,United Kingdom,17,"59,64",11,2021
571934,2021-10-20 08:21:00,16170.0,United Kingdom,287,"324,39",10,2021
562779,2021-08-09 12:58:00,17841.0,United Kingdom,196,"356,42",8,2021
578488,2021-11-24 12:53:00,12784.0,Portugal,298,"518,42",11,2021
551886,2021-05-05 09:23:00,12569.0,Germany,49,"129,18",5,2021
557851,2021-06-23 10:57:00,,United Kingdom,-23,"0,00",6,2021
538795,2020-12-14 11:42:00,13267.0,United Kingdom,109,"293,85",12,2020
549021,2021-04-05 16:13:00,13468.0,United Kingdom,93,"173,24",4,2021
579666,2021-11-30 12:31:00,14893.0,United Kingdom,223,"428,73",11,2021
536885,2020-12-03 11:42:00,,EIRE,200,"549,00",12,2020
571142,2021-10-14 10:21:00,14567.0,United Kingdom,240,"729,60",10,2021
559340,2021-07-07 16:51:00,13699.0,United Kingdom,66,"308,58",7,2021
563328,2021-08-15 13:07:00,14606.0,United Kingdom,62,"112,33",8,2021
550669,2021-04-20 10:04:00,16837.0,United Kingdom,8,"102,00",4,2021
556685,2021-06-14 10:00:00,14503.0,United Kingdom,381,"597,07",6,2021
540691,2021-01-11 08:50:00,17450.0,United Kingdom,686,"1508,66",1,2021
542799,2021-02-01 11:12:00,14606.0,United Kingdom,-2,"-3,67",2,2021
545669,2021-03-06 10:05:00,17243.0,United Kingdom,66,"186,90",3,2021
570595,2021-10-11 11:47:00,,United Kingdom,-94,"0,00",10,2021
565542,2021-09-05 12:06:00,16820.0,United Kingdom,307,"497,61",9,2021
556911,2021-06-15 13:25:00,17511.0,United Kingdom,-3,"-21,73",6,2021
552845,2021-05-11 14:37:00,14646.0,Netherlands,206,"536,40",5,2021
567366,2021-09-19 16:59:00,,United Kingdom,-138,"0,00",9,2021
539038,2020-12-15 14:45:00,15641.0,United Kingdom,357,"308,37",12,2020
550617,2021-04-19 13:03:00,13376.0,United Kingdom,191,"376,00",4,2021
539215,2020-12-16 12:42:00,15574.0,United Kingdom,126,"210,75",12,2020
567916,2021-09-22 17:19:00,12579.0,France,-1,"-18,00",9,2021
544176,2021-02-16 14:18:00,18219.0,United Kingdom,45,"94,31",2,2021
545190,2021-02-28 15:32:00,15656.0,United Kingdom,89,"242,95",2,2021
567701,2021-09-22 09:36:00,17172.0,United Kingdom,480,"317,76",9,2021
557269,2021-06-19 11:27:00,13097.0,United Kingdom,-15,"-65,35",6,2021
577097,2021-11-17 16:42:00,17243.0,United Kingdom,144,"616,80",11,2021
571116,2021-10-13 17:46:00,,United Kingdom,-49,"0,00",10,2021
570221,2021-10-09 12:56:00,13113.0,United Kingdom,-261,"-577,16",10,2021
577485,2021-11-20 11:56:00,16360.0,United Kingdom,423,"735,84",11,2021
541959,2021-01-24 12:35:00,14692.0,United Kingdom,-10,"-9,50",1,2021
538061,2020-12-09 13:39:00,,United Kingdom,-38,"0,00",12,2020
565921,2021-09-08 09:13:00,13889.0,United Kingdom,146,"416,90",9,2021
579991,2021-12-01 11:20:00,13159.0,United Kingdom,252,"282,56",12,2021
537444,2020-12-07 08:42:00,14850.0,United Kingdom,-8,"-47,60",12,2020
572232,2021-10-21 14:41:00,16293.0,United Kingdom,160,"303,58",10,2021
578331,2021-11-24 08:44:00,14911.0,EIRE,143,"207,14",11,2021
543116,2021-02-03 13:29:00,17672.0,United Kingdom,643,"1177,84",2,2021
581237,2021-12-08 10:40:00,15443.0,United Kingdom,181,"379,51",12,2021
550798,2021-04-20 14:41:00,15290.0,United Kingdom,120,"290,40",4,2021
567910,2021-09-22 16:58:00,12437.0,France,173,"222,60",9,2021
559132,2021-07-06 13:06:00,15053.0,United Kingdom,257,"255,95",7,2021
576192,2021-11-14 11:57:00,,United Kingdom,4,"0,00",11,2021
536956,2020-12-03 12:43:00,14210.0,United Kingdom,93,"304,95",12,2020
549148,2021-04-06 15:31:00,14534.0,United Kingdom,141,"187,70",4,2021
550282,2021-04-15 13:56:00,16686.0,United Kingdom,80,"141,68",4,2021
561038,2021-07-24 11:58:00,17114.0,United Kingdom,20,"112,00",7,2021
539451,2020-12-17 16:59:00,,United Kingdom,834,"4537,15",12,2020
578485,2021-11-24 12:52:00,12921.0,United Kingdom,516,"810,76",11,2021
559097,2021-07-06 10:59:00,17562.0,United Kingdom,90,"109,00",7,2021
540732,2021-01-11 10:19:00,16122.0,United Kingdom,328,"144,12",1,2021
554305,2021-05-23 14:58:00,12757.0,Portugal,1,"557,72",5,2021
559807,2021-07-12 14:48:00,17841.0,United Kingdom,236,"501,37",7,2021
544192,2021-02-16 16:58:00,13089.0,United Kingdom,6,"17,70",2,2021
561354,2021-07-26 14:50:00,,United Kingdom,-8,"0,00",7,2021
580060,2021-12-01 13:25:00,14287.0,United Kingdom,45,"93,35",12,2021
551816,2021-05-04 11:50:00,15906.0,United Kingdom,117,"271,83",5,2021
579531,2021-11-30 09:18:00,17017.0,United Kingdom,418,"588,42",11,2021
547067,2021-03-20 13:43:00,12921.0,United Kingdom,324,"501,24",3,2021
571284,2021-10-16 14:07:00,14562.0,United Kingdom,146,"405,02",10,2021
549328,2021-04-08 10:49:00,,United Kingdom,-110,"0,00",4,2021
573119,2021-10-27 16:21:00,15498.0,United Kingdom,202,"377,76",10,2021
543713,2021-02-11 11:46:00,,United Kingdom,490,"2053,00",2,2021
559064,2021-07-06 10:15:00,15673.0,United Kingdom,200,"318,66",7,2021
554961,2021-05-27 15:19:00,,United Kingdom,78,"586,71",5,2021
547240,2021-03-21 16:32:00,17585.0,United Kingdom,82,"103,72",3,2021
561637,2021-07-28 14:45:00,17949.0,United Kingdom,168,"428,40",7,2021
574687,2021-11-06 13:02:00,17581.0,United Kingdom,90,"157,70",11,2021
577502,2021-11-20 12:34:00,12598.0,France,221,"576,29",11,2021
557751,2021-06-22 12:56:00,14092.0,United Kingdom,99,"250,09",6,2021
564188,2021-08-23 15:33:00,13140.0,United Kingdom,58,"114,06",8,2021
549788,2021-04-12 11:59:00,13098.0,United Kingdom,-2,"-8,50",4,2021
538834,2020-12-14 13:06:00,14415.0,United Kingdom,-2,"-12,90",12,2020
548322,2021-03-30 13:00:00,,United Kingdom,5,"16,13",3,2021
569971,2021-10-06 19:20:00,16875.0,United Kingdom,-7,"-12,81",10,2021
567826,2021-09-22 13:05:00,12877.0,United Kingdom,117,"101,14",9,2021
576833,2021-11-16 15:08:00,17434.0,United Kingdom,397,"226,17",11,2021
575723,2021-11-10 18:33:00,14748.0,United Kingdom,162,"296,98",11,2021
579869,2021-11-30 16:44:00,14189.0,United Kingdom,-2,"-16,30",11,2021
549982,2021-04-13 15:52:00,17091.0,United Kingdom,323,"505,57",4,2021
563212,2021-08-14 12:41:00,17800.0,United Kingdom,77,"169,80",8,2021
546390,2021-03-11 14:03:00,14083.0,United Kingdom,120,"14,40",3,2021
537218,2020-12-05 15:46:00,12763.0,Japan,196,"320,08",12,2020
564309,2021-08-24 12:39:00,12471.0,Germany,70,"83,58",8,2021
541248,2021-01-16 13:04:00,12748.0,United Kingdom,7,"8,52",1,2021
538703,2020-12-14 10:29:00,17519.0,United Kingdom,-3,"-4,95",12,2020
569875,2021-10-06 15:07:00,,United Kingdom,-45,"0,00",10,2021
536671,2020-12-02 12:10:00,13305.0,United Kingdom,132,"136,20",12,2020
541693,2021-01-20 17:02:00,14309.0,United Kingdom,-14,"-32,85",1,2021
556125,2021-06-09 10:20:00,12947.0,United Kingdom,136,"303,62",6,2021
549714,2021-04-11 14:13:00,,United Kingdom,41,"49,70",4,2021
544666,2021-02-22 15:00:00,16907.0,United Kingdom,69,"250,68",2,2021
536740,2020-12-02 13:08:00,15827.0,United Kingdom,67,"92,75",12,2020
542743,2021-01-31 16:26:00,16191.0,United Kingdom,5,"14,75",1,2021
569482,2021-10-04 12:43:00,14184.0,United Kingdom,127,"452,89",10,2021
571244,2021-10-14 15:46:00,17180.0,United Kingdom,154,"231,17",10,2021
548700,2021-04-03 11:11:00,13623.0,United Kingdom,19,"146,99",4,2021
545012,2021-02-25 13:08:00,13666.0,United Kingdom,24,"20,40",2,2021
568199,2021-09-25 14:53:00,17315.0,United Kingdom,65,"266,55",9,2021
574671,2021-11-06 12:23:00,16744.0,United Kingdom,46,"113,03",11,2021
560941,2021-07-22 11:21:00,,United Kingdom,-178,"0,00",7,2021
552715,2021-05-11 09:35:00,12921.0,United Kingdom,146,"305,26",5,2021
539296,2020-12-16 17:01:00,16816.0,United Kingdom,48,"75,78",12,2020
552522,2021-05-09 16:37:00,,United Kingdom,5,"18,45",5,2021
572908,2021-10-26 15:47:00,15835.0,United Kingdom,106,"278,58",10,2021
580379,2021-12-02 17:57:00,,United Kingdom,-144,"0,00",12,2021
547959,2021-03-28 15:19:00,,United Kingdom,23,"0,00",3,2021
537044,2020-12-05 10:52:00,18055.0,United Kingdom,93,"431,45",12,2020
564552,2021-08-25 17:22:00,16670.0,United Kingdom,494,"691,21",8,2021
570076,2021-10-07 11:17:00,15738.0,United Kingdom,204,"306,52",10,2021
566428,2021-09-12 14:24:00,15932.0,United Kingdom,422,"309,70",9,2021
573909,2021-11-01 15:26:00,17813.0,United Kingdom,70,"215,22",11,2021
551318,2021-04-27 15:25:00,,United Kingdom,60,"0,00",4,2021
575719,2021-11-10 18:08:00,,United Kingdom,24,"0,00",11,2021
542566,2021-01-28 14:53:00,,United Kingdom,-1,"0,00",1,2021
549154,2021-04-06 16:47:00,17690.0,United Kingdom,88,"311,60",4,2021
571905,2021-10-19 14:51:00,12370.0,Cyprus,380,"739,28",10,2021
574910,2021-11-07 15:44:00,16348.0,United Kingdom,158,"206,72",11,2021
558347,2021-06-28 14:47:00,,United Kingdom,-6,"-55,51",6,2021
538138,2020-12-09 15:57:00,,United Kingdom,2,"0,00",12,2020
568152,2021-09-25 11:40:00,16480.0,United Kingdom,455,"769,29",9,2021
576371,2021-11-15 08:07:00,14911.0,EIRE,534,"405,07",11,2021
536781,2020-12-02 15:14:00,17460.0,United Kingdom,24,"50,40",12,2020
544390,2021-02-18 11:36:00,14911.0,EIRE,61,"162,70",2,2021
550147,2021-04-14 14:23:00,12637.0,France,-3,"-54,00",4,2021
546267,2021-03-10 15:02:00,15093.0,United Kingdom,-9,"-3,78",3,2021
578366,2021-11-24 10:53:00,16173.0,United Kingdom,135,"298,85",11,2021
549528,2021-04-08 16:44:00,,United Kingdom,-55,"0,00",4,2021
555515,2021-06-05 10:47:00,17690.0,United Kingdom,234,"856,63",6,2021
552479,2021-05-09 15:51:00,12821.0,United Kingdom,70,"92,72",5,2021
564496,2021-08-25 14:21:00,13050.0,United Kingdom,191,"319,06",8,2021
561919,2021-08-01 12:08:00,,United Kingdom,-188,"0,00",8,2021
551283,2021-04-27 14:01:00,16755.0,United Kingdom,491,"592,41",4,2021
548260,2021-03-30 11:18:00,15373.0,United Kingdom,48,"176,21",3,2021
555387,2021-06-02 15:30:00,,United Kingdom,-59,"0,00",6,2021
545016,2021-02-25 13:51:00,16473.0,United Kingdom,67,"68,40",2,2021
561607,2021-07-28 12:15:00,17389.0,United Kingdom,66,"513,30",7,2021
549965,2021-04-13 14:17:00,16966.0,United Kingdom,360,"409,20",4,2021
569851,2021-10-06 14:02:00,17511.0,United Kingdom,-6,"-21,57",10,2021
567474,2021-09-20 12:53:00,13448.0,United Kingdom,488,"1065,79",9,2021
568208,2021-09-25 15:35:00,12783.0,Portugal,176,"339,02",9,2021
563450,2021-08-16 14:33:00,16523.0,United Kingdom,319,"741,40",8,2021
568951,2021-09-29 15:26:00,17724.0,United Kingdom,110,"418,70",9,2021
540155,2021-01-05 11:31:00,,Bahrain,-54,"-205,74",1,2021
578822,2021-11-25 14:00:00,13437.0,United Kingdom,226,"459,82",11,2021
581495,2021-12-09 10:20:00,14051.0,United Kingdom,276,"1203,90",12,2021
575149,2021-11-08 15:59:00,16626.0,United Kingdom,26,"110,50",11,2021
539748,2020-12-21 15:23:00,,United Kingdom,7,"76,92",12,2020
566558,2021-09-13 11:51:00,15311.0,United Kingdom,361,"679,69",9,2021
566730,2021-09-14 13:31:00,14606.0,United Kingdom,39,"64,26",9,2021
552878,2021-05-12 09:54:00,12625.0,Germany,703,"967,20",5,2021
540059,2021-01-04 14:33:00,17457.0,United Kingdom,264,"385,80",1,2021
551427,2021-04-28 14:56:00,14735.0,United Kingdom,36,"142,52",4,2021
573344,2021-10-30 12:07:00,14179.0,United Kingdom,109,"168,10",10,2021
536577,2020-12-01 16:13:00,13777.0,United Kingdom,388,"497,00",12,2020
579402,2021-11-29 12:14:00,17306.0,United Kingdom,167,"348,35",11,2021
546870,2021-03-17 16:07:00,14462.0,United Kingdom,-2,"-5,00",3,2021
569921,2021-10-06 17:28:00,12523.0,France,29,"157,00",10,2021
557208,2021-06-17 11:38:00,16172.0,United Kingdom,215,"351,97",6,2021
544039,2021-02-15 11:33:00,14744.0,United Kingdom,31,"211,00",2,2021
560250,2021-07-17 12:31:00,14659.0,United Kingdom,117,"259,79",7,2021
566718,2021-09-14 12:25:00,15854.0,United Kingdom,75,"446,25",9,2021
576618,2021-11-15 17:00:00,,United Kingdom,1306,"4872,67",11,2021
566737,2021-09-14 14:26:00,13430.0,United Kingdom,433,"336,31",9,2021
547532,2021-03-23 15:06:00,,United Kingdom,1,"0,00",3,2021
574428,2021-11-04 11:26:00,,United Kingdom,3,"12,05",11,2021
549046,2021-04-06 10:07:00,15291.0,United Kingdom,72,"303,40",4,2021
555759,2021-06-07 11:10:00,13220.0,United Kingdom,24,"166,80",6,2021
567066,2021-09-16 12:17:00,13418.0,United Kingdom,229,"324,00",9,2021
574068,2021-11-02 14:51:00,12490.0,France,291,"633,44",11,2021
558720,2021-07-01 14:03:00,,United Kingdom,1,"8,25",7,2021
540115,2021-01-05 09:51:00,15235.0,United Kingdom,75,"112,65",1,2021
572614,2021-10-25 11:38:00,,United Kingdom,5,"0,00",10,2021
558379,2021-06-28 16:34:00,,United Kingdom,-1681,"0,00",6,2021
549263,2021-04-07 12:39:00,15800.0,United Kingdom,108,"244,50",4,2021
565793,2021-09-07 09:40:00,16029.0,United Kingdom,96,"177,60",9,2021
577973,2021-11-22 12:13:00,13798.0,United Kingdom,248,"394,14",11,2021
551556,2021-05-03 10:30:00,14191.0,United Kingdom,113,"150,32",5,2021
554945,2021-05-27 14:12:00,,United Kingdom,12,"17,40",5,2021
556441,2021-06-10 15:07:00,14415.0,United Kingdom,162,"360,07",6,2021
560923,2021-07-22 08:54:00,,United Kingdom,-14,"0,00",7,2021
564756,2021-08-30 10:33:00,,United Kingdom,421,"1288,42",8,2021
573903,2021-11-01 14:51:00,14667.0,United Kingdom,313,"740,64",11,2021
550452,2021-04-18 12:56:00,14525.0,United Kingdom,70,"169,47",4,2021
570652,2021-10-11 13:45:00,17863.0,United Kingdom,771,"1032,70",10,2021
552364,2021-05-09 12:25:00,13004.0,United Kingdom,424,"404,20",5,2021
564139,2021-08-23 11:41:00,16904.0,United Kingdom,217,"263,13",8,2021
538631,2020-12-13 13:27:00,13408.0,United Kingdom,440,"689,04",12,2020
580651,2021-12-05 13:32:00,16851.0,United Kingdom,81,"102,99",12,2021
558630,2021-06-30 18:07:00,15615.0,United Kingdom,310,"646,82",6,2021
544111,2021-02-16 11:18:00,16126.0,United Kingdom,275,"891,35",2,2021
554274,2021-05-23 13:12:00,16266.0,United Kingdom,19,"113,55",5,2021
579449,2021-11-29 13:57:00,17101.0,United Kingdom,200,"251,00",11,2021
553507,2021-05-17 13:35:00,17220.0,United Kingdom,94,"215,15",5,2021
557583,2021-06-21 11:07:00,14776.0,United Kingdom,24,"13,20",6,2021
575610,2021-11-10 12:45:00,16628.0,United Kingdom,361,"568,21",11,2021
574254,2021-11-03 13:44:00,15527.0,United Kingdom,-1,"-64,11",11,2021
539335,2020-12-17 10:32:00,15291.0,United Kingdom,46,"320,10",12,2020
555125,2021-05-31 15:26:00,13481.0,United Kingdom,165,"313,71",5,2021
564021,2021-08-22 11:58:00,,United Kingdom,10,"24,03",8,2021
569206,2021-10-02 10:58:00,15038.0,United Kingdom,77,"173,04",10,2021
545305,2021-03-01 12:58:00,15257.0,United Kingdom,46,"317,15",3,2021
563240,2021-08-15 10:06:00,15048.0,United Kingdom,-12,"-3,48",8,2021
568201,2021-09-25 14:58:00,14712.0,United Kingdom,93,"305,75",9,2021
550968,2021-04-21 16:59:00,14961.0,United Kingdom,360,"727,78",4,2021
561638,2021-07-28 14:54:00,15118.0,United Kingdom,1440,"244,80",7,2021
575904,2021-11-11 15:28:00,18014.0,United Kingdom,68,"166,42",11,2021
575511,2021-11-10 10:33:00,14456.0,United Kingdom,-1,"-1,65",11,2021
577944,2021-11-22 12:08:00,,United Kingdom,56,"0,00",11,2021
567166,2021-09-18 12:15:00,13078.0,United Kingdom,218,"757,70",9,2021
576351,2021-11-14 15:51:00,17235.0,United Kingdom,98,"208,16",11,2021
556009,2021-06-08 11:37:00,18221.0,United Kingdom,178,"302,54",6,2021
580634,2021-12-05 12:29:00,14060.0,United Kingdom,192,"297,48",12,2021
550981,2021-04-21 17:32:00,,United Kingdom,1,"0,00",4,2021
545903,2021-03-08 08:34:00,13345.0,United Kingdom,-2,"-11,90",3,2021
536634,2020-12-02 11:21:00,18041.0,United Kingdom,159,"193,78",12,2020
569705,2021-10-05 16:15:00,15762.0,United Kingdom,104,"268,44",10,2021
564473,2021-08-25 12:33:00,16722.0,United Kingdom,195,"295,30",8,2021
538118,2020-12-09 15:33:00,17700.0,United Kingdom,-3,"-9,85",12,2020
567698,2021-09-22 09:15:00,13529.0,United Kingdom,44,"126,66",9,2021
546650,2021-03-15 14:17:00,,United Kingdom,58,"431,36",3,2021
579837,2021-11-30 16:18:00,12882.0,United Kingdom,140,"991,20",11,2021
549458,2021-04-08 14:19:00,,United Kingdom,-6,"0,00",4,2021
571548,2021-10-18 07:56:00,15505.0,United Kingdom,792,"880,58",10,2021
563536,2021-08-17 11:39:00,,United Kingdom,-1,"-413,68",8,2021
561614,2021-07-28 12:50:00,13871.0,United Kingdom,286,"633,07",7,2021
540345,2021-01-06 13:19:00,14299.0,United Kingdom,130,"621,90",1,2021
544300,2021-02-17 12:56:00,18125.0,United Kingdom,-1,"-1,65",2,2021
567855,2021-09-22 13:38:00,13220.0,United Kingdom,64,"92,80",9,2021
538005,2020-12-09 12:12:00,13090.0,United Kingdom,120,"832,80",12,2020
571658,2021-10-18 12:48:00,12621.0,Germany,346,"630,55",10,2021
564043,2021-08-22 12:55:00,14414.0,United Kingdom,434,"190,06",8,2021
580712,2021-12-05 16:37:00,13021.0,United Kingdom,134,"305,43",12,2021
550461,2021-04-18 13:20:00,15749.0,United Kingdom,9014,"21535,90",4,2021
562719,2021-08-08 16:15:00,16365.0,United Kingdom,8,"53,95",8,2021
542208,2021-01-26 11:35:00,16422.0,United Kingdom,1326,"944,34",1,2021
573334,2021-10-30 11:35:00,12912.0,United Kingdom,126,"318,06",10,2021
570910,2021-10-13 10:55:00,15489.0,United Kingdom,178,"442,64",10,2021
543308,2021-02-07 12:04:00,,United Kingdom,-3,"0,00",2,2021
568660,2021-09-28 12:33:00,15134.0,United Kingdom,149,"282,69",9,2021
553038,2021-05-13 08:11:00,12471.0,Germany,32,"106,60",5,2021
547894,2021-03-28 10:26:00,13552.0,United Kingdom,160,"277,80",3,2021
548613,2021-04-01 11:46:00,13694.0,United Kingdom,84,"35,28",4,2021
548316,2021-03-30 12:35:00,17929.0,United Kingdom,24,"238,80",3,2021
559325,2021-07-07 15:06:00,17560.0,United Kingdom,164,"219,78",7,2021
547238,2021-03-21 16:31:00,,United Kingdom,16,"35,92",3,2021
561246,2021-07-26 11:38:00,16951.0,United Kingdom,240,"208,96",7,2021
549019,2021-04-05 15:22:00,12474.0,Germany,-7,"-21,55",4,2021
536604,2020-12-02 08:43:00,14741.0,United Kingdom,114,"184,50",12,2020
538855,2020-12-14 13:50:00,16503.0,United Kingdom,219,"488,09",12,2020
571267,2021-10-16 11:58:00,17811.0,United Kingdom,69,"146,70",10,2021
572969,2021-10-27 10:46:00,13363.0,United Kingdom,443,"603,82",10,2021
556512,2021-06-13 10:44:00,14688.0,United Kingdom,120,"143,54",6,2021
551290,2021-04-27 14:25:00,13854.0,United Kingdom,50,"207,50",4,2021
553399,2021-05-16 17:08:00,,United Kingdom,-2,"0,00",5,2021
544778,2021-02-23 12:03:00,14978.0,United Kingdom,144,"452,91",2,2021
546508,2021-03-14 12:11:00,15971.0,United Kingdom,90,"184,50",3,2021
551396,2021-04-28 12:49:00,17720.0,United Kingdom,178,"430,38",4,2021
542231,2021-01-26 13:40:00,16714.0,United Kingdom,608,"1136,58",1,2021
575986,2021-11-13 14:11:00,13018.0,United Kingdom,121,"240,05",11,2021
561708,2021-07-29 11:28:00,13575.0,United Kingdom,80,"130,20",7,2021
557521,2021-06-20 17:20:00,13694.0,United Kingdom,-48,"-18,72",6,2021
565296,2021-09-02 12:04:00,,United Kingdom,-967,"0,00",9,2021
569892,2021-10-06 15:48:00,15937.0,United Kingdom,73,"145,35",10,2021
552017,2021-05-05 17:41:00,,United Kingdom,11,"26,42",5,2021
576920,2021-11-17 10:49:00,13871.0,United Kingdom,266,"532,76",11,2021
564504,2021-08-25 14:24:00,16722.0,United Kingdom,-10,"-16,50",8,2021
545377,2021-03-02 11:32:00,14606.0,United Kingdom,62,"122,07",3,2021
569883,2021-10-06 15:16:00,,United Kingdom,-12,"0,00",10,2021
566560,2021-09-13 12:09:00,17092.0,United Kingdom,216,"356,60",9,2021
545831,2021-03-07 13:10:00,15194.0,United Kingdom,-7,"-10,15",3,2021
549948,2021-04-13 12:55:00,,United Kingdom,-1,"0,00",4,2021
569551,2021-10-04 17:40:00,,United Kingdom,1,"1,65",10,2021
551986,2021-05-05 14:41:00,13888.0,United Kingdom,78,"239,52",5,2021
547651,2021-03-24 12:11:00,16904.0,United Kingdom,224,"433,29",3,2021
536596,2020-12-01 17:29:00,,United Kingdom,9,"38,09",12,2020
562262,2021-08-03 15:39:00,13408.0,United Kingdom,40,"66,00",8,2021
556429,2021-06-10 13:23:00,,United Kingdom,46,"257,40",6,2021
539839,2020-12-22 14:27:00,,United Kingdom,2,"5,70",12,2020
580622,2021-12-05 12:09:00,17006.0,United Kingdom,85,"247,06",12,2021
561496,2021-07-27 14:08:00,,United Kingdom,-10,"0,00",7,2021
537884,2020-12-09 09:30:00,15694.0,United Kingdom,111,"525,93",12,2020
555342,2021-06-02 11:42:00,17578.0,United Kingdom,-48,"-18,72",6,2021
537153,2020-12-05 13:03:00,16718.0,United Kingdom,413,"623,75",12,2020
540241,2021-01-05 15:17:00,,United Kingdom,-939,"0,00",1,2021
550612,2021-04-19 12:26:00,14662.0,United Kingdom,35,"155,30",4,2021
578802,2021-11-25 12:52:00,17468.0,United Kingdom,92,"107,00",11,2021
551185,2021-04-27 09:21:00,16103.0,United Kingdom,40,"330,00",4,2021
538072,2020-12-09 14:10:00,,United Kingdom,-13,"0,00",12,2020
539353,2020-12-17 11:30:00,12782.0,Portugal,193,"463,50",12,2020
551587,2021-05-03 11:27:00,13505.0,Switzerland,-4,"-42,80",5,2021
540681,2021-01-10 16:25:00,,United Kingdom,593,"1787,82",1,2021
547000,2021-03-18 13:51:00,14282.0,United Kingdom,279,"323,30",3,2021
555253,2021-06-01 15:14:00,17820.0,United Kingdom,-2,"-7,10",6,2021
569415,2021-10-04 10:14:00,,United Kingdom,311,"1821,56",10,2021
565579,2021-09-05 12:35:00,18283.0,United Kingdom,95,"134,90",9,2021
565239,2021-09-02 09:51:00,12670.0,France,273,"608,08",9,2021
567338,2021-09-19 15:00:00,14146.0,United Kingdom,325,"310,95",9,2021
556440,2021-06-10 14:51:00,14401.0,United Kingdom,364,"428,44",6,2021
570217,2021-10-09 12:19:00,17323.0,United Kingdom,108,"158,82",10,2021
575258,2021-11-09 12:00:00,13623.0,United Kingdom,144,"195,86",11,2021
